PRICEEACH,SALES,ORDERDATE,YEAR_ID,PRODUCTLINE,CITY,COUNTRY
57.32,1891.56,1/31/2005 0:00,2005,Vintage Cars,Oulu,Finland
97.87,4208.41,2/23/2005 0:00,2005,Vintage Cars,San Francisco,USA
83.2,2246.4,3/23/2005 0:00,2005,Vintage Cars,San Rafael,USA
100,6107.4,5/6/2005 0:00,2005,Vintage Cars,Boston,USA
73.62,1987.74,3/18/2003 0:00,2003,Classic Cars,Manchester,UK
83.04,4068.96,5/21/2003 0:00,2003,Classic Cars,Las Vegas,USA
73.62,2282.22,9/11/2003 0:00,2003,Classic Cars,North Sydney,Australia
77.05,1541,10/17/2003 0:00,2003,Classic Cars,Aaarhus,Denmark
81.33,1951.92,11/5/2003 0:00,2003,Classic Cars,Bridgewater,USA
94.17,3107.61,11/12/2003 0:00,2003,Classic Cars,San Rafael,USA
72.77,2328.64,11/20/2003 0:00,2003,Classic Cars,Nashua,USA
79.62,3184.8,12/2/2003 0:00,2003,Classic Cars,NYC,USA
79.62,2149.74,1/16/2004 0:00,2004,Classic Cars,Madrid,Spain
79.62,3184.8,3/2/2004 0:00,2004,Classic Cars,Lyon,France
81.33,2114.58,4/13/2004 0:00,2004,Classic Cars,Strasbourg,France
96.74,4256.56,7/7/2004 0:00,2004,Classic Cars,NYC,USA
71.06,2344.98,8/9/2004 0:00,2004,Classic Cars,Madrid,Spain
68.49,2328.66,9/1/2004 0:00,2004,Classic Cars,Singapore,Singapore
74.48,3575.04,10/6/2003 0:00,2003,Classic Cars,Liverpool,UK
83.04,2076,10/16/2004 0:00,2004,Classic Cars,Madrid,Spain
84.75,3305.25,11/4/2004 0:00,2004,Classic Cars,New Bedford,USA
34.19,1538.55,11/17/2004 0:00,2004,Classic Cars,Manchester,UK
100,3325.92,11/29/2004 0:00,2004,Classic Cars,Las Vegas,USA
79.62,3662.52,1/19/2005 0:00,2005,Classic Cars,San Rafael,USA
79.06,3478.64,2/16/2005 0:00,2005,Classic Cars,Madrid,Spain
81.33,1057.29,4/22/2005 0:00,2005,Classic Cars,San Jose,USA
96.74,3385.9,5/29/2005 0:00,2005,Classic Cars,Chatswood,Australia
63.07,1892.1,3/3/2003 0:00,2003,Classic Cars,Makati City,Philippines
50.21,1707.14,5/8/2003 0:00,2003,Classic Cars,Marseille,France
66.13,1785.51,7/2/2003 0:00,2003,Classic Cars,San Rafael,USA
68.58,2057.4,9/5/2003 0:00,2003,Classic Cars,Brickhaven,USA
69.8,3490,10/10/2003 0:00,2003,Classic Cars,San Francisco,USA
50.21,1707.14,11/4/2003 0:00,2003,Classic Cars,North Sydney,Australia
65.52,1506.96,11/12/2003 0:00,2003,Classic Cars,Bergen,Norway
60.01,2880.48,11/20/2003 0:00,2003,Classic Cars,Koln,Germany
64.9,2206.6,12/2/2003 0:00,2003,Classic Cars,Madrid,Spain
48.98,2351.04,1/15/2004 0:00,2004,Classic Cars,Paris,France
50.21,1205.04,2/22/2004 0:00,2004,Classic Cars,Gensve,Switzerland
62.45,2935.15,4/9/2004 0:00,2004,Classic Cars,Kobenhavn,Denmark
52.66,1263.84,6/1/2004 0:00,2004,Classic Cars,Liverpool,UK
62.45,2935.15,7/6/2004 0:00,2004,Classic Cars,Reggio Emilia,Italy
61.23,1224.6,8/2/2004 0:00,2004,Classic Cars,Brickhaven,USA
67.97,1359.4,8/30/2004 0:00,2004,Classic Cars,Gensve,Switzerland
58.78,1822.18,10/4/2003 0:00,2003,Classic Cars,Frankfurt,Germany
56.94,2163.72,10/16/2004 0:00,2004,Classic Cars,Koln,Germany
61.23,1591.98,11/3/2004 0:00,2004,Classic Cars,Lule,Sweden
100,3078.5,11/17/2004 0:00,2004,Classic Cars,Philadelphia,USA
62.45,2997.6,11/24/2004 0:00,2004,Classic Cars,Melbourne,Australia
62.45,2747.8,12/7/2004 0:00,2004,Classic Cars,Madrid,Spain
100,2447.76,1/6/2005 0:00,2005,Classic Cars,Espoo,Finland
41.54,1910.84,2/10/2005 0:00,2005,Classic Cars,Madrid,Spain
52.84,2430.64,3/4/2005 0:00,2005,Classic Cars,San Rafael,USA
52.66,2896.3,5/17/2005 0:00,2005,Classic Cars,Salzburg,Austria
52.6,1630.6,2/17/2003 0:00,2003,Vintage Cars,Bergamo,Italy
72.98,1459.6,4/28/2003 0:00,2003,Vintage Cars,Salzburg,Austria
59.18,1716.22,6/16/2003 0:00,2003,Vintage Cars,Glendale,USA
77.59,2560.47,8/10/2003 0:00,2003,Vintage Cars,New Bedford,USA
55.89,1900.26,10/6/2003 0:00,2003,Vintage Cars,Helsinki,Finland
63.12,2019.84,10/23/2003 0:00,2003,Vintage Cars,Boras,Sweden
73.64,1988.28,11/8/2003 0:00,2003,Vintage Cars,Toulouse,France
69.04,1449.84,11/14/2003 0:00,2003,Vintage Cars,London,UK
71.67,1935.09,11/27/2003 0:00,2003,Vintage Cars,Makati City,Philippines
77.59,2793.24,1/9/2004 0:00,2004,Vintage Cars,Los Angeles,USA
70.35,3025.05,2/19/2004 0:00,2004,Vintage Cars,San Diego,USA
69.7,1742.5,5/8/2004 0:00,2004,Vintage Cars,Cambridge,USA
70.35,3236.1,6/24/2004 0:00,2004,Vintage Cars,Madrid,Spain
72.33,1735.92,7/21/2004 0:00,2004,Vintage Cars,Brickhaven,USA
71.67,2795.13,8/21/2004 0:00,2004,Vintage Cars,Oslo,Norway
53.92,1671.52,9/15/2004 0:00,2004,Vintage Cars,Munich,Germany
71.67,1576.74,10/14/2004 0:00,2004,Vintage Cars,Philadelphia,USA
76.93,3615.71,11/1/2004 0:00,2004,Vintage Cars,Cowes,UK
72.98,1459.6,11/12/2004 0:00,2004,Vintage Cars,Bergamo,Italy
99.69,2891.01,11/23/2004 0:00,2004,Vintage Cars,Minato-ku,Japan
68.38,2598.44,12/3/2004 0:00,2004,Vintage Cars,London,UK
100,3871.92,12/17/2004 0:00,2004,Vintage Cars,Chatswood,Australia
66,3036,1/31/2005 0:00,2005,Vintage Cars,Oulu,Finland
63.76,2231.6,3/1/2005 0:00,2005,Vintage Cars,Madrid,Spain
71.67,2436.78,3/30/2005 0:00,2005,Vintage Cars,Reims,France
57.2,2173.6,4/1/2005 0:00,2005,Vintage Cars,San Jose,USA
69.7,1254.6,5/9/2005 0:00,2005,Vintage Cars,Glen Waverly,Australia
100,3724.42,3/18/2003 0:00,2003,Classic Cars,Manchester,UK
100,5203,5/21/2003 0:00,2003,Classic Cars,Las Vegas,USA
100,3469.5,9/11/2003 0:00,2003,Classic Cars,North Sydney,Australia
100,3148.2,10/17/2003 0:00,2003,Classic Cars,Aaarhus,Denmark
98.51,2167.22,11/5/2003 0:00,2003,Classic Cars,Bridgewater,USA
100,6244.07,11/12/2003 0:00,2003,Classic Cars,San Rafael,USA
100,5566,11/20/2003 0:00,2003,Classic Cars,Nashua,USA
91.02,4368.96,12/2/2003 0:00,2003,Classic Cars,NYC,USA
87.81,4039.26,1/16/2004 0:00,2004,Classic Cars,Madrid,Spain
92.09,4420.32,2/26/2004 0:00,2004,Classic Cars,San Diego,USA
86.73,2341.71,4/13/2004 0:00,2004,Classic Cars,Strasbourg,France
100,5110.98,7/7/2004 0:00,2004,Classic Cars,NYC,USA
100,6168,8/9/2004 0:00,2004,Classic Cars,Madrid,Spain
100,4873.26,9/1/2004 0:00,2004,Classic Cars,Singapore,Singapore
96.37,2120.14,10/5/2003 0:00,2003,Classic Cars,Oslo,Norway
92.09,4236.14,10/16/2004 0:00,2004,Classic Cars,Madrid,Spain
89.95,1888.95,11/4/2004 0:00,2004,Classic Cars,New Bedford,USA
37.18,1152.58,11/17/2004 0:00,2004,Classic Cars,Manchester,UK
95.88,2492.88,11/29/2004 0:00,2004,Classic Cars,Las Vegas,USA
99.58,1991.6,1/19/2005 0:00,2005,Classic Cars,San Rafael,USA
100,3953.18,2/16/2005 0:00,2005,Classic Cars,Madrid,Spain
86.73,3729.39,4/22/2005 0:00,2005,Classic Cars,San Jose,USA
100,2617.16,5/29/2005 0:00,2005,Classic Cars,Chatswood,Australia
79.67,3983.5,2/11/2003 0:00,2003,Vintage Cars,Kobenhavn,Denmark
90.57,3169.95,4/28/2003 0:00,2003,Vintage Cars,Salzburg,Austria
77.99,3899.5,6/12/2003 0:00,2003,Vintage Cars,London,UK
80.51,1851.73,8/10/2003 0:00,2003,Vintage Cars,New Bedford,USA
67.93,2513.41,10/6/2003 0:00,2003,Vintage Cars,Helsinki,Finland
83.86,2431.94,10/23/2003 0:00,2003,Vintage Cars,Boras,Sweden
72.12,1514.52,11/8/2003 0:00,2003,Vintage Cars,Toulouse,France
85.54,3079.44,11/14/2003 0:00,2003,Vintage Cars,London,UK
86.38,1900.36,11/26/2003 0:00,2003,Vintage Cars,Barcelona,Spain
89.73,1974.06,1/9/2004 0:00,2004,Vintage Cars,Los Angeles,USA
80.51,3703.46,2/19/2004 0:00,2004,Vintage Cars,San Diego,USA
76.31,1755.13,5/7/2004 0:00,2004,Vintage Cars,NYC,USA
87.21,4273.29,6/24/2004 0:00,2004,Vintage Cars,Madrid,Spain
83.02,3984.96,7/21/2004 0:00,2004,Vintage Cars,Bruxelles,Belgium
72.96,2407.68,8/20/2004 0:00,2004,Vintage Cars,Tsawassen,Canada
77.15,1697.3,9/15/2004 0:00,2004,Vintage Cars,Munich,Germany
91.41,2011.02,10/14/2004 0:00,2004,Vintage Cars,Philadelphia,USA
92.25,2306.25,11/1/2004 0:00,2004,Vintage Cars,Cowes,UK
92.25,1845,11/9/2004 0:00,2004,Vintage Cars,Lule,Sweden
59.36,2493.12,11/23/2004 0:00,2004,Vintage Cars,Minato-ku,Japan
60.34,1508.5,12/2/2004 0:00,2004,Vintage Cars,Madrid,Spain
100,2394.3,1/31/2005 0:00,2005,Vintage Cars,Oulu,Finland
85.54,3164.98,2/28/2005 0:00,2005,Vintage Cars,San Rafael,USA
90.57,3351.09,3/23/2005 0:00,2005,Vintage Cars,San Rafael,USA
72.96,3064.32,4/1/2005 0:00,2005,Vintage Cars,San Jose,USA
76.31,3891.81,5/6/2005 0:00,2005,Vintage Cars,Boston,USA
100,5448.8,3/3/2003 0:00,2003,Classic Cars,Makati City,Philippines
100,5494.97,5/8/2003 0:00,2003,Classic Cars,Marseille,France
100,6336.07,7/2/2003 0:00,2003,Classic Cars,San Rafael,USA
100,2906.97,9/5/2003 0:00,2003,Classic Cars,Brickhaven,USA
100,4767.7,10/11/2003 0:00,2003,Classic Cars,Los Angeles,USA
100,3819.56,11/4/2003 0:00,2003,Classic Cars,Graz,Austria
100,3861.75,11/12/2003 0:00,2003,Classic Cars,Bergen,Norway
100,6319.35,11/20/2003 0:00,2003,Classic Cars,Nashua,USA
100,6996.42,12/2/2003 0:00,2003,Classic Cars,Madrid,Spain
100,6949.67,1/16/2004 0:00,2004,Classic Cars,Madrid,Spain
100,4550,2/22/2004 0:00,2004,Classic Cars,Gensve,Switzerland
100,4479.63,4/12/2004 0:00,2004,Classic Cars,Oulu,Finland
100,5148,6/1/2004 0:00,2004,Classic Cars,Liverpool,UK
100,2932.08,7/6/2004 0:00,2004,Classic Cars,Reggio Emilia,Italy
100,3159.75,8/6/2004 0:00,2004,Classic Cars,Las Vegas,USA
100,4297.32,8/30/2004 0:00,2004,Classic Cars,Gensve,Switzerland
100,7723.5,10/5/2003 0:00,2003,Classic Cars,Oslo,Norway
100,5497.65,10/16/2004 0:00,2004,Classic Cars,Koln,Germany
100,4052.88,11/4/2004 0:00,2004,Classic Cars,New Bedford,USA
100,3135.93,11/17/2004 0:00,2004,Classic Cars,Philadelphia,USA
100,5013.54,11/24/2004 0:00,2004,Classic Cars,Melbourne,Australia
100,5302.72,12/7/2004 0:00,2004,Classic Cars,Madrid,Spain
94.58,2931.98,1/6/2005 0:00,2005,Classic Cars,Espoo,Finland
53.27,1757.91,2/10/2005 0:00,2005,Classic Cars,Madrid,Spain
100,6763.05,3/4/2005 0:00,2005,Classic Cars,San Rafael,USA
100,11739.7,4/14/2005 0:00,2005,Classic Cars,Strasbourg,France
100,9240,5/17/2005 0:00,2005,Classic Cars,Salzburg,Austria
64.83,3241.5,2/17/2003 0:00,2003,Planes,Bergamo,Italy
70.29,1968.12,4/28/2003 0:00,2003,Planes,Salzburg,Austria
81.89,4094.5,6/16/2003 0:00,2003,Planes,Glendale,USA
66.19,1853.32,8/10/2003 0:00,2003,Planes,New Bedford,USA
77.11,3392.84,10/6/2003 0:00,2003,Planes,Helsinki,Finland
73.02,1971.54,10/28/2003 0:00,2003,Planes,Burlingame,USA
72.33,2169.9,11/8/2003 0:00,2003,Planes,Toulouse,France
66.19,2846.17,11/27/2003 0:00,2003,Planes,Makati City,Philippines
69.6,2018.4,1/12/2004 0:00,2004,Planes,Osaka,Japan
56.64,2718.72,2/19/2004 0:00,2004,Planes,San Diego,USA
60.05,1981.65,4/2/2004 0:00,2004,Planes,Tsawassen,Canada
75.06,3002.4,5/11/2004 0:00,2004,Planes,San Jose,USA
61.42,2948.16,6/24/2004 0:00,2004,Planes,Madrid,Spain
81.89,3357.49,7/23/2004 0:00,2004,Planes,Nantes,France
55.96,1175.16,8/21/2004 0:00,2004,Planes,Oslo,Norway
71.65,2292.8,9/15/2004 0:00,2004,Planes,Munich,Germany
76.43,3286.49,10/15/2004 0:00,2004,Planes,White Plains,USA
77.79,2333.7,11/1/2004 0:00,2004,Planes,Cowes,UK
76.43,2675.05,11/12/2004 0:00,2004,Planes,Bergamo,Italy
96.92,4361.4,11/23/2004 0:00,2004,Planes,Minato-ku,Japan
59.37,2018.58,12/3/2004 0:00,2004,Planes,London,UK
100,3710.98,12/17/2004 0:00,2004,Planes,Chatswood,Australia
73,2847,1/31/2005 0:00,2005,Planes,Oulu,Finland
73.32,3006.12,3/1/2005 0:00,2005,Planes,Madrid,Spain
68.24,2797.84,3/30/2005 0:00,2005,Planes,Reims,France
60.05,3843.2,4/3/2005 0:00,2005,Planes,Newark,USA
75.06,1351.08,5/10/2005 0:00,2005,Planes,Reggio Emilia,Italy
34.47,1689.03,1/6/2003 0:00,2003,Vintage Cars,Nashua,USA
34.47,1654.56,3/18/2003 0:00,2003,Vintage Cars,Manchester,UK
33.23,1528.58,5/21/2003 0:00,2003,Vintage Cars,Las Vegas,USA
38.98,1013.48,9/12/2003 0:00,2003,Vintage Cars,Brisbane,USA
38.98,1442.26,10/18/2003 0:00,2003,Vintage Cars,San Francisco,USA
33.23,1163.05,11/5/2003 0:00,2003,Vintage Cars,Bergamo,Italy
42.26,971.98,11/12/2003 0:00,2003,Vintage Cars,San Rafael,USA
41.03,902.66,11/21/2003 0:00,2003,Vintage Cars,Glen Waverly,Australia
33.23,1295.97,12/2/2003 0:00,2003,Vintage Cars,NYC,USA
34.88,1534.72,1/26/2004 0:00,2004,Vintage Cars,Madrid,Spain
43.9,1185.3,3/2/2004 0:00,2004,Vintage Cars,Lyon,France
36.93,1698.78,4/20/2004 0:00,2004,Vintage Cars,NYC,USA
41.85,1381.05,8/17/2004 0:00,2004,Vintage Cars,Torino,Italy
40.62,1340.46,9/1/2004 0:00,2004,Vintage Cars,Singapore,Singapore
40.21,965.04,10/6/2004 0:00,2004,Vintage Cars,Sevilla,Spain
35.29,1093.99,10/21/2004 0:00,2004,Vintage Cars,San Rafael,USA
77.24,3166.84,11/17/2004 0:00,2004,Vintage Cars,Manchester,UK
97.44,2143.68,11/29/2004 0:00,2004,Vintage Cars,Las Vegas,USA
37.34,1717.64,1/19/2005 0:00,2005,Vintage Cars,San Rafael,USA
95.03,4086.29,2/16/2005 0:00,2005,Vintage Cars,Madrid,Spain
36.93,553.95,4/22/2005 0:00,2005,Vintage Cars,Minato-ku,Japan
43.49,652.35,5/29/2005 0:00,2005,Vintage Cars,Chatswood,Australia
100,2921.62,1/31/2003 0:00,2003,Classic Cars,Madrid,Spain
100,5568.64,4/4/2003 0:00,2003,Classic Cars,NYC,USA
96.99,1939.8,6/3/2003 0:00,2003,Classic Cars,NYC,USA
94.62,3784.8,8/1/2003 0:00,2003,Classic Cars,Espoo,Finland
100,2802.09,9/25/2003 0:00,2003,Classic Cars,South Brisbane,Australia
99.36,2384.64,10/22/2003 0:00,2003,Classic Cars,Singapore,Singapore
100,2915.66,11/6/2003 0:00,2003,Classic Cars,Reggio Emilia,Italy
100,5795.72,11/14/2003 0:00,2003,Classic Cars,Sevilla,Spain
100,3699.88,11/25/2003 0:00,2003,Classic Cars,White Plains,USA
100,2980.6,12/9/2003 0:00,2003,Classic Cars,Boston,USA
100,5032.74,2/12/2004 0:00,2004,Classic Cars,Dublin,Ireland
100,4737.15,3/15/2004 0:00,2004,Classic Cars,Frankfurt,Germany
100,6311.2,5/5/2004 0:00,2004,Classic Cars,Madrid,Spain
100,3070.54,7/20/2004 0:00,2004,Classic Cars,San Rafael,USA
100,4797.39,8/20/2004 0:00,2004,Classic Cars,San Rafael,USA
100,3832.38,9/8/2004 0:00,2004,Classic Cars,NYC,USA
100,4641.48,10/13/2004 0:00,2004,Classic Cars,Cambridge,USA
100,4000.26,10/22/2004 0:00,2004,Classic Cars,Aaarhus,Denmark
100,5325.76,11/5/2004 0:00,2004,Classic Cars,Stavern,Norway
100,4618.69,11/20/2004 0:00,2004,Classic Cars,Paris,France
100,3182.97,12/1/2004 0:00,2004,Classic Cars,NYC,USA
100,2603.04,12/15/2004 0:00,2004,Classic Cars,Reims,France
50.32,1408.96,1/23/2005 0:00,2005,Classic Cars,San Rafael,USA
93.91,1972.11,2/22/2005 0:00,2005,Classic Cars,Madrid,Spain
100,5207.75,3/15/2005 0:00,2005,Classic Cars,Madrid,Spain
100,4253.2,5/3/2005 0:00,2005,Classic Cars,Madrid,Spain
100,2873,1/29/2003 0:00,2003,Vintage Cars,Stavern,Norway
86.68,2253.68,3/25/2003 0:00,2003,Vintage Cars,San Francisco,USA
100,3576.12,5/28/2003 0:00,2003,Vintage Cars,Madrid,Spain
100,3276.13,7/16/2003 0:00,2003,Vintage Cars,Chatswood,Australia
90.57,1811.4,9/12/2003 0:00,2003,Vintage Cars,Brisbane,USA
91.55,3845.1,10/20/2003 0:00,2003,Vintage Cars,NYC,USA
100,2571.14,11/5/2003 0:00,2003,Vintage Cars,Bergamo,Italy
100,5035.11,11/13/2003 0:00,2003,Vintage Cars,Philadelphia,USA
100,2279,11/21/2003 0:00,2003,Vintage Cars,Glen Waverly,Australia
97.39,3213.87,12/5/2003 0:00,2003,Vintage Cars,Vancouver,Canada
90.57,3532.23,1/29/2004 0:00,2004,Vintage Cars,Burbank,USA
100,3406.59,3/10/2004 0:00,2004,Vintage Cars,Cambridge,USA
86.68,3467.2,4/29/2004 0:00,2004,Vintage Cars,Madrid,Spain
78.89,3628.94,6/14/2004 0:00,2004,Vintage Cars,San Jose,USA
97.39,4674.72,7/16/2004 0:00,2004,Vintage Cars,Salzburg,Austria
78.89,1656.69,8/17/2004 0:00,2004,Vintage Cars,Torino,Italy
100,5171.4,9/7/2004 0:00,2004,Vintage Cars,Brickhaven,USA
100,3342.57,10/11/2004 0:00,2004,Vintage Cars,Versailles,France
100,4884.88,10/21/2004 0:00,2004,Vintage Cars,San Rafael,USA
100,6267.69,11/5/2004 0:00,2004,Vintage Cars,NYC,USA
100,4424.16,11/18/2004 0:00,2004,Vintage Cars,San Francisco,USA
50.31,1962.09,11/1/2004 0:00,2004,Vintage Cars,Madrid,Spain
100,6847,12/10/2004 0:00,2004,Vintage Cars,Madrid,Spain
86.92,3476.8,1/20/2005 0:00,2005,Vintage Cars,Brickhaven,USA
100,4592.61,2/17/2005 0:00,2005,Vintage Cars,San Rafael,USA
78.89,2208.92,5/30/2005 0:00,2005,Vintage Cars,Bruxelles,Belgium
63.76,1657.76,2/17/2003 0:00,2003,Planes,Bergamo,Italy
85.49,2479.21,4/29/2003 0:00,2003,Planes,Melbourne,Australia
77.52,3565.92,6/27/2003 0:00,2003,Planes,Madrid,Spain
84.77,2797.41,8/25/2003 0:00,2003,Planes,Pasadena,USA
78.25,3756,10/28/2003 0:00,2003,Planes,Burlingame,USA
71,2840,1/12/2004 0:00,2004,Planes,Osaka,Japan
74.62,1716.26,2/20/2004 0:00,2004,Planes,Melbourne,Australia
81.14,3245.6,4/2/2004 0:00,2004,Planes,Tsawassen,Canada
74.62,2760.94,5/11/2004 0:00,2004,Planes,San Jose,USA
75.35,1808.4,6/28/2004 0:00,2004,Planes,Bridgewater,USA
62.31,1682.37,7/23/2004 0:00,2004,Planes,Nantes,France
71,1491,8/21/2004 0:00,2004,Planes,Oslo,Norway
72.45,1666.35,9/16/2004 0:00,2004,Planes,Dublin,Ireland
83.32,3666.08,10/15/2004 0:00,2004,Planes,White Plains,USA
83.32,2916.2,11/2/2004 0:00,2004,Planes,Burlingame,USA
60.86,2616.98,11/12/2004 0:00,2004,Planes,Bergamo,Italy
84.77,3390.8,11/24/2004 0:00,2004,Planes,Barcelona,Spain
89.9,3146.5,12/4/2004 0:00,2004,Planes,Glendale,USA
62.46,1561.5,12/17/2004 0:00,2004,Planes,Chatswood,Australia
100,10039.6,2/3/2005 0:00,2005,Planes,Nantes,France
63.34,3167,3/1/2005 0:00,2005,Planes,Madrid,Spain
78.25,3521.25,3/30/2005 0:00,2005,Planes,Reims,France
81.14,4219.28,4/3/2005 0:00,2005,Planes,Newark,USA
74.62,3581.76,5/10/2005 0:00,2005,Planes,Reggio Emilia,Italy
68.71,2130.01,3/3/2003 0:00,2003,Classic Cars,Makati City,Philippines
71.14,2063.06,5/8/2003 0:00,2003,Classic Cars,Marseille,France
87.31,2008.13,7/2/2003 0:00,2003,Classic Cars,San Rafael,USA
64.67,2004.77,9/5/2003 0:00,2003,Classic Cars,Brickhaven,USA
67.1,1543.3,10/10/2003 0:00,2003,Classic Cars,San Francisco,USA
94.58,2269.92,11/4/2003 0:00,2003,Classic Cars,North Sydney,Australia
71.14,1991.92,11/11/2003 0:00,2003,Classic Cars,Lille,France
66.29,2916.76,11/20/2003 0:00,2003,Classic Cars,Koln,Germany
92.16,2027.52,1/15/2004 0:00,2004,Classic Cars,Paris,France
70.33,3235.18,2/22/2004 0:00,2004,Classic Cars,Gensve,Switzerland
93.77,2062.94,4/9/2004 0:00,2004,Classic Cars,Kobenhavn,Denmark
87.31,3317.78,5/26/2004 0:00,2004,Classic Cars,Paris,France
83.27,3913.69,6/30/2004 0:00,2004,Classic Cars,Boston,USA
75.18,3608.64,8/2/2004 0:00,2004,Classic Cars,Brickhaven,USA
88.12,3524.8,8/30/2004 0:00,2004,Classic Cars,Gensve,Switzerland
80.84,2586.88,9/30/2004 0:00,2004,Classic Cars,Helsinki,Finland
97.01,4753.49,10/16/2004 0:00,2004,Classic Cars,Koln,Germany
85.69,3684.67,11/3/2004 0:00,2004,Classic Cars,NYC,USA
100,5715.4,11/17/2004 0:00,2004,Classic Cars,Philadelphia,USA
100,3098.7,11/24/2004 0:00,2004,Classic Cars,Reims,France
95.39,2670.92,12/7/2004 0:00,2004,Classic Cars,Madrid,Spain
100,5154.41,1/6/2005 0:00,2005,Classic Cars,Espoo,Finland
100,4894.17,2/10/2005 0:00,2005,Classic Cars,Madrid,Spain
82.42,2472.6,3/4/2005 0:00,2005,Classic Cars,San Rafael,USA
100,3224.31,1/29/2003 0:00,2003,Trucks and Buses,Stavern,Norway
100,3667.52,4/1/2003 0:00,2003,Trucks and Buses,Paris,France
96.31,4141.33,5/28/2003 0:00,2003,Trucks and Buses,Madrid,Spain
100,2829.58,7/24/2003 0:00,2003,Trucks and Buses,Burlingame,USA
100,3068.55,9/21/2003 0:00,2003,Trucks and Buses,Oulu,Finland
100,2634.96,10/21/2003 0:00,2003,Trucks and Buses,Graz,Austria
100,2436.72,11/6/2003 0:00,2003,Trucks and Buses,London,UK
100,4607.36,11/14/2003 0:00,2003,Trucks and Buses,Sevilla,Spain
97.27,3598.99,11/25/2003 0:00,2003,Trucks and Buses,Lyon,France
80.9,3964.1,12/9/2003 0:00,2003,Trucks and Buses,Boston,USA
100,2244.9,2/4/2004 0:00,2004,Trucks and Buses,Singapore,Singapore
100,2793,3/11/2004 0:00,2004,Trucks and Buses,San Rafael,USA
100,4133.64,5/4/2004 0:00,2004,Trucks and Buses,New Haven,USA
86.68,3900.6,6/15/2004 0:00,2004,Trucks and Buses,Singapore,Singapore
85.72,2743.04,7/19/2004 0:00,2004,Trucks and Buses,Chatswood,Australia
82.83,2402.07,8/19/2004 0:00,2004,Trucks and Buses,Allentown,USA
83.79,2178.54,9/8/2004 0:00,2004,Trucks and Buses,Boras,Sweden
100,3155.04,10/13/2004 0:00,2004,Trucks and Buses,Cambridge,USA
87.64,2366.28,10/22/2004 0:00,2004,Trucks and Buses,Vancouver,Canada
98.18,1963.6,11/5/2004 0:00,2004,Trucks and Buses,NYC,USA
100,4746.28,11/19/2004 0:00,2004,Trucks and Buses,San Rafael,USA
100,6386.94,11/1/2004 0:00,2004,Trucks and Buses,Madrid,Spain
100,4428,12/10/2004 0:00,2004,Trucks and Buses,Madrid,Spain
100,4044.04,1/23/2005 0:00,2005,Trucks and Buses,San Rafael,USA
100,2708.42,2/17/2005 0:00,2005,Trucks and Buses,San Rafael,USA
100,2904.72,5/1/2005 0:00,2005,Trucks and Buses,Montreal,Canada
86.68,3553.88,5/31/2005 0:00,2005,Trucks and Buses,Nantes,France
92.9,1858,2/24/2003 0:00,2003,Motorcycles,NYC,USA
100,2461.36,4/29/2003 0:00,2003,Motorcycles,Melbourne,Australia
100,2642.01,6/27/2003 0:00,2003,Motorcycles,Madrid,Spain
93.9,3098.7,8/25/2003 0:00,2003,Motorcycles,Pasadena,USA
100,3244.36,10/28/2003 0:00,2003,Motorcycles,Burlingame,USA
98.89,4351.16,11/18/2003 0:00,2003,Motorcycles,Bergen,Norway
79.91,3675.86,1/12/2004 0:00,2004,Motorcycles,Osaka,Japan
100,2475.27,2/20/2004 0:00,2004,Motorcycles,Melbourne,Australia
100,4177.49,4/2/2004 0:00,2004,Motorcycles,Tsawassen,Canada
100,3282.28,5/11/2004 0:00,2004,Motorcycles,San Jose,USA
79.91,2477.21,6/28/2004 0:00,2004,Motorcycles,Bridgewater,USA
81.91,1883.93,7/23/2004 0:00,2004,Motorcycles,Nantes,France
98.89,3658.93,8/27/2004 0:00,2004,Motorcycles,Cambridge,USA
100,2856.88,9/16/2004 0:00,2004,Motorcycles,Dublin,Ireland
79.91,1917.84,10/15/2004 0:00,2004,Motorcycles,White Plains,USA
100,5305.36,11/2/2004 0:00,2004,Motorcycles,Allentown,USA
63.91,2875.95,11/15/2004 0:00,2004,Motorcycles,NYC,USA
100,6482.85,11/24/2004 0:00,2004,Motorcycles,Barcelona,Spain
81.17,3733.82,12/4/2004 0:00,2004,Motorcycles,Glendale,USA
100,6576.5,1/6/2005 0:00,2005,Motorcycles,Espoo,Finland
100,6353.27,2/3/2005 0:00,2005,Motorcycles,Nantes,France
94.9,4175.6,3/2/2005 0:00,2005,Motorcycles,Singapore,Singapore
100,4992.61,4/3/2005 0:00,2005,Motorcycles,Newark,USA
100,4764.6,5/10/2005 0:00,2005,Motorcycles,Reggio Emilia,Italy
43.45,1173.15,3/3/2003 0:00,2003,Motorcycles,Makati City,Philippines
44.66,1384.46,5/8/2003 0:00,2003,Motorcycles,Marseille,France
40.23,1327.59,7/2/2003 0:00,2003,Motorcycles,San Rafael,USA
35.8,1109.8,8/25/2003 0:00,2003,Motorcycles,Pasadena,USA
35.4,1239,10/10/2003 0:00,2003,Motorcycles,San Francisco,USA
39.83,1035.58,11/4/2003 0:00,2003,Motorcycles,North Sydney,Australia
45.46,1545.64,11/11/2003 0:00,2003,Motorcycles,Lille,France
32.99,1517.54,11/19/2003 0:00,2003,Motorcycles,Madrid,Spain
42.24,1731.84,1/15/2004 0:00,2004,Motorcycles,Paris,France
